,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
princip,4.0,2.0,0.0,1.8849417582496385e-05,9.344189920704762e-06,-2.0,0.3333333333333333,0.6666666666666666
principl,1.0,1.0,7.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
prior,5.0,3.0,12.0,0.0,0.0,-2.0,0.15,0.25
prioriti,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
privat,62.0,67.0,56.0,0.0,0.0,5.0,0.3621621621621622,0.33513513513513515
probabl,38.0,39.0,30.0,0.0,0.0,1.0,0.3644859813084112,0.35514018691588783
problem,7.0,3.0,3.0,0.0,0.0,-4.0,0.23076923076923078,0.5384615384615384
problemat,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
proce,2.0,3.0,3.0,0.0,0.0,1.0,0.375,0.25
procedur,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
proceed,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
process,6.0,11.0,2.0,0.0,0.0,5.0,0.5789473684210527,0.3157894736842105
produc,7.0,8.0,12.0,0.0,0.0,1.0,0.2962962962962963,0.25925925925925924
product,77.0,68.0,76.0,0.0,0.0,-9.0,0.3076923076923077,0.34841628959276016
profession,3.0,0.0,2.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.6
profil,8.0,19.0,7.0,0.0,0.0,11.0,0.5588235294117647,0.23529411764705882
profit,27.0,18.0,22.0,0.0,0.0,-9.0,0.26865671641791045,0.40298507462686567
programm,4.0,10.0,2.0,0.0,0.0,6.0,0.625,0.25
progress,3.0,3.0,5.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727
project,106.0,104.0,76.0,0.0,0.0,-2.0,0.36363636363636365,0.3706293706293706
prolong,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
promin,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
promis,1.0,7.0,2.0,0.0,0.0,6.0,0.7,0.1
promot,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
prompt,3.0,0.0,3.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.5
promptli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
prone,9.0,10.0,10.0,0.0,0.0,1.0,0.3448275862068966,0.3103448275862069
pronounc,11.0,7.0,13.0,0.0,0.0,-4.0,0.22580645161290322,0.3548387096774194
propens,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
proper,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
properli,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
properti,28.0,17.0,17.0,0.0,0.0,-11.0,0.27419354838709675,0.45161290322580644
proport,11.0,11.0,27.0,0.0,0.0,0.0,0.22448979591836735,0.22448979591836735
proportion,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
propos,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
prospect,44.0,78.0,33.0,0.0,0.0,34.0,0.5032258064516129,0.2838709677419355
protect,1.0,0.0,5.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.16666666666666666
protest,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
protract,0.0,3.0,0.0,0.0,3.7977282148023016e-05,3.0,1.0,0.0
prove,15.0,15.0,15.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
provid,32.0,46.0,53.0,0.0,0.0,14.0,0.3511450381679389,0.24427480916030533
provis,0.0,2.0,2.0,0.0,9.344189920704762e-06,2.0,0.5,0.0
provision,9.0,7.0,12.0,0.0,0.0,-2.0,0.25,0.32142857142857145
prudent,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
prudenti,0.0,1.0,3.0,0.0,4.672094960352381e-06,1.0,0.25,0.0
psbr,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
public,27.0,25.0,15.0,0.0,0.0,-2.0,0.373134328358209,0.40298507462686567
publicli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
publish,18.0,15.0,7.0,0.0,0.0,-3.0,0.375,0.45
pull,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
purchas,67.0,62.0,56.0,0.0,0.0,-5.0,0.33513513513513515,0.3621621621621622
purpos,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
push,7.0,3.0,10.0,0.0,0.0,-4.0,0.15,0.35
put,13.0,4.0,8.0,0.0,0.0,-9.0,0.16,0.52
puzzl,15.0,17.0,5.0,0.0,0.0,2.0,0.4594594594594595,0.40540540540540543
puzzlingli,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pwc,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
q,435.0,439.0,490.0,0.0,0.0,4.0,0.3218475073313783,0.3189149560117302
qi,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
qj,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ql,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
qualifi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
qualit,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
qualiti,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
quantifi,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
quantit,2.0,0.0,5.0,9.424708791248192e-06,0.0,-2.0,0.0,0.2857142857142857
quantiti,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
quarri,3.0,0.0,2.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.6
quarter,298.0,366.0,283.0,0.0,0.0,68.0,0.3864836325237592,0.3146779303062302
quarterli,53.0,60.0,38.0,0.0,0.0,7.0,0.3973509933774834,0.3509933774834437
queen,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
question,16.0,15.0,17.0,0.0,0.0,-1.0,0.3125,0.3333333333333333
quicken,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
quicker,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
quickli,12.0,11.0,7.0,0.0,0.0,-1.0,0.36666666666666664,0.4
quit,23.0,26.0,10.0,0.0,0.0,3.0,0.4406779661016949,0.3898305084745763
quot,6.0,4.0,7.0,0.0,0.0,-2.0,0.23529411764705882,0.35294117647058826
rail,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
rais,13.0,29.0,20.0,0.0,0.0,16.0,0.46774193548387094,0.20967741935483872
ralli,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ran,1.0,2.0,0.0,3.1415695970827313e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
rang,22.0,16.0,18.0,0.0,0.0,-6.0,0.2857142857142857,0.39285714285714285
rapid,26.0,14.0,10.0,0.0,0.0,-12.0,0.28,0.52
rapidli,22.0,17.0,5.0,0.0,0.0,-5.0,0.38636363636363635,0.5
rare,0.0,2.0,2.0,0.0,9.344189920704762e-06,2.0,0.5,0.0
rate,418.0,417.0,338.0,0.0,0.0,-1.0,0.3554987212276215,0.35635123614663256
rather,34.0,28.0,28.0,0.0,0.0,-6.0,0.3111111111111111,0.37777777777777777
ratio,58.0,37.0,56.0,0.0,0.0,-21.0,0.24503311258278146,0.3841059602649007
ration,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
rationalis,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
raw,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
rb,5.0,17.0,3.0,0.0,0.0,12.0,0.68,0.2
reach,17.0,17.0,22.0,0.0,0.0,0.0,0.30357142857142855,0.30357142857142855
react,2.0,4.0,2.0,0.0,0.0,2.0,0.5,0.25
reaction,2.0,5.0,5.0,0.0,0.0,3.0,0.4166666666666667,0.16666666666666666
reactiv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
read,7.0,12.0,7.0,0.0,0.0,5.0,0.46153846153846156,0.2692307692307692
readi,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
readili,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
real,83.0,78.0,66.0,0.0,0.0,-5.0,0.3436123348017621,0.3656387665198238
realign,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
realis,0.0,4.0,3.0,0.0,1.8688379841409524e-05,4.0,0.5714285714285714,0.0
realist,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
realloc,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
reapprais,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
reason,21.0,30.0,20.0,0.0,0.0,9.0,0.4225352112676056,0.29577464788732394
reassess,1.0,3.0,0.0,3.1415695970827313e-06,1.4016284881057144e-05,2.0,0.75,0.25
reassur,1.0,2.0,0.0,6.2831391941654625e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
rebal,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
rebalanc,6.0,12.0,5.0,0.0,0.0,6.0,0.5217391304347826,0.2608695652173913
rebas,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
rebound,9.0,11.0,8.0,0.0,0.0,2.0,0.39285714285714285,0.32142857142857145
rebuild,3.0,1.0,0.0,1.2566278388330925e-05,4.672094960352381e-06,-2.0,0.25,0.75
rec,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
recal,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
reced,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
receipt,2.0,6.0,7.0,0.0,0.0,4.0,0.4,0.13333333333333333
receiv,3.0,3.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
recent,196.0,214.0,227.0,0.0,0.0,18.0,0.3359497645211931,0.3076923076923077
recess,5.0,14.0,3.0,0.0,0.0,9.0,0.6363636363636364,0.22727272727272727
recipi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
recognis,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
recognit,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
recommend,5.0,0.0,5.0,2.1990987179579117e-05,0.0,-5.0,0.0,0.5
reconcil,5.0,12.0,2.0,0.0,0.0,7.0,0.631578947368421,0.2631578947368421
reconcili,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
reconstruct,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
record,40.0,31.0,43.0,0.0,0.0,-9.0,0.2719298245614035,0.3508771929824561
recours,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
recov,23.0,25.0,22.0,0.0,0.0,2.0,0.35714285714285715,0.32857142857142857
recoveri,38.0,88.0,41.0,0.0,0.0,50.0,0.5269461077844312,0.2275449101796407
recreat,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
recruit,5.0,2.0,5.0,0.0,0.0,-3.0,0.16666666666666666,0.4166666666666667
rectifi,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
redirect,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
reduc,49.0,48.0,50.0,0.0,0.0,-1.0,0.32653061224489793,0.3333333333333333
reduct,41.0,41.0,61.0,0.0,0.0,0.0,0.2867132867132867,0.2867132867132867
redund,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
refer,3.0,1.0,2.0,0.0,0.0,-2.0,0.16666666666666666,0.5
referenc,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
referendum,19.0,3.0,20.0,0.0,0.0,-16.0,0.07142857142857142,0.4523809523809524
refin,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
refinanc,0.0,3.0,0.0,0.0,3.7977282148023016e-05,3.0,1.0,0.0
reflect,140.0,127.0,108.0,0.0,0.0,-13.0,0.33866666666666667,0.37333333333333335
refocu,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
refocus,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
reform,1.0,0.0,7.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.125
refut,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
regain,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
regard,11.0,9.0,12.0,0.0,0.0,-2.0,0.28125,0.34375
regim,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
region,69.0,64.0,18.0,0.0,0.0,-5.0,0.423841059602649,0.45695364238410596
regist,5.0,4.0,5.0,0.0,0.0,-1.0,0.2857142857142857,0.35714285714285715
registr,32.0,27.0,17.0,0.0,0.0,-5.0,0.35526315789473684,0.42105263157894735
registri,1.0,1.0,3.0,0.0,0.0,0.0,0.2,0.2
regul,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
regular,3.0,0.0,2.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.6
regulatori,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
reinforc,2.0,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
reinstat,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
reinvest,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
rel,77.0,100.0,81.0,0.0,0.0,23.0,0.3875968992248062,0.29844961240310075
relat,48.0,30.0,43.0,0.0,0.0,-18.0,0.24793388429752067,0.39669421487603307
relationship,6.0,8.0,10.0,0.0,0.0,2.0,0.3333333333333333,0.25
relax,1.0,2.0,5.0,0.0,0.0,1.0,0.25,0.125
releas,42.0,58.0,56.0,0.0,0.0,16.0,0.3717948717948718,0.2692307692307692
relev,8.0,4.0,2.0,0.0,0.0,-4.0,0.2857142857142857,0.5714285714285714
reli,1.0,2.0,0.0,6.2831391941654625e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
reliabl,3.0,7.0,2.0,0.0,0.0,4.0,0.5833333333333334,0.25
relianc,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
reliant,1.0,3.0,5.0,0.0,0.0,2.0,0.3333333333333333,0.1111111111111111
relief,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
reliev,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
reloc,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
reluct,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
rema,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
remain,198.0,217.0,207.0,0.0,0.0,19.0,0.34887459807073956,0.3183279742765273
remaind,2.0,3.0,2.0,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857
remark,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
rememb,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
remind,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
remortgag,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
remov,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
renew,9.0,4.0,3.0,0.0,0.0,-5.0,0.25,0.5625
rental,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
renter,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
reopen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
repaid,0.0,1.0,3.0,0.0,4.672094960352381e-06,1.0,0.25,0.0
repair,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
repatri,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
repay,9.0,9.0,15.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727
repeat,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
replac,1.0,5.0,2.0,0.0,0.0,4.0,0.625,0.125
replenish,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
replic,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
repo,12.0,12.0,2.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156
report,268.0,225.0,280.0,0.0,0.0,-43.0,0.2910737386804657,0.34670116429495473
reportedli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
repres,16.0,10.0,13.0,0.0,0.0,-6.0,0.2564102564102564,0.41025641025641024
represent,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
requir,8.0,9.0,10.0,0.0,0.0,1.0,0.3333333333333333,0.2962962962962963
research,3.0,2.0,3.0,0.0,0.0,-1.0,0.25,0.375
reserv,9.0,7.0,0.0,4.3981974359158235e-05,3.270466472246667e-05,-2.0,0.4375,0.5625
resid,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
residenti,3.0,3.0,2.0,0.0,0.0,0.0,0.375,0.375
residu,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
resili,6.0,11.0,13.0,0.0,0.0,5.0,0.36666666666666664,0.2
resist,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
resolut,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
resolv,5.0,3.0,5.0,0.0,0.0,-2.0,0.23076923076923078,0.38461538461538464
reson,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
resort,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
resourc,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
respect,10.0,5.0,7.0,0.0,0.0,-5.0,0.22727272727272727,0.45454545454545453
respond,26.0,18.0,45.0,0.0,0.0,-8.0,0.20224719101123595,0.29213483146067415
respons,19.0,29.0,41.0,0.0,0.0,10.0,0.3258426966292135,0.21348314606741572
rest,12.0,5.0,5.0,0.0,0.0,-7.0,0.22727272727272727,0.5454545454545454
restaur,1.0,0.0,3.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.25
restor,0.0,8.0,2.0,0.0,3.737675968281905e-05,8.0,0.8,0.0
restrain,9.0,8.0,3.0,0.0,0.0,-1.0,0.4,0.45
restraint,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
restrict,7.0,4.0,2.0,0.0,0.0,-3.0,0.3076923076923077,0.5384615384615384
restructur,1.0,10.0,3.0,0.0,0.0,9.0,0.7142857142857143,0.07142857142857142
result,38.0,27.0,41.0,0.0,0.0,-11.0,0.25471698113207547,0.3584905660377358
resum,0.0,3.0,3.0,0.0,1.4016284881057144e-05,3.0,0.5,0.0
resumpt,3.0,3.0,2.0,0.0,0.0,0.0,0.375,0.375
retail,167.0,160.0,124.0,0.0,0.0,-7.0,0.35476718403547675,0.37028824833702884
retain,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
retir,2.0,4.0,0.0,9.424708791248192e-06,1.8688379841409524e-05,2.0,0.6666666666666666,0.3333333333333333
retreat,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
retrench,3.0,1.0,0.0,1.2566278388330925e-05,4.672094960352381e-06,-2.0,0.25,0.75
return,19.0,15.0,8.0,0.0,0.0,-4.0,0.35714285714285715,0.4523809523809524
reuter,3.0,0.0,0.0,3.40484731834484e-05,0.0,-3.0,0.0,1.0
reveal,1.0,5.0,3.0,0.0,0.0,4.0,0.5555555555555556,0.1111111111111111
revenu,7.0,4.0,5.0,0.0,0.0,-3.0,0.25,0.4375
revers,13.0,9.0,13.0,0.0,0.0,-4.0,0.2571428571428571,0.37142857142857144
revert,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
review,7.0,6.0,22.0,0.0,0.0,-1.0,0.17142857142857143,0.2
revis,204.0,267.0,239.0,0.0,0.0,63.0,0.376056338028169,0.28732394366197184
reviv,0.0,4.0,5.0,0.0,1.8688379841409524e-05,4.0,0.4444444444444444,0.0
ric,28.0,19.0,35.0,0.0,0.0,-9.0,0.23170731707317074,0.34146341463414637
right,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
rightmov,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
rise,136.0,122.0,124.0,0.0,0.0,-14.0,0.3193717277486911,0.35602094240837695
risen,148.0,127.0,147.0,0.0,0.0,-21.0,0.3009478672985782,0.35071090047393366
risk,70.0,45.0,40.0,0.0,0.0,-25.0,0.2903225806451613,0.45161290322580644
riski,2.0,1.0,2.0,0.0,0.0,-1.0,0.2,0.4
riskier,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
riskless,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
rket,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
road,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
robust,46.0,39.0,30.0,0.0,0.0,-7.0,0.3391304347826087,0.4
robustli,4.0,5.0,8.0,0.0,0.0,1.0,0.29411764705882354,0.23529411764705882
rogu,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
role,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
roll,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
room,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
root,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
rose,6.0,14.0,20.0,0.0,0.0,8.0,0.35,0.15
rotat,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
roughli,1.0,3.0,10.0,0.0,0.0,2.0,0.21428571428571427,0.07142857142857142
round,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
routin,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
row,4.0,0.0,7.0,1.8849417582496385e-05,0.0,-4.0,0.0,0.36363636363636365
royal,31.0,20.0,8.0,0.0,0.0,-11.0,0.3389830508474576,0.5254237288135594
rpi,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
rpix,3.0,1.0,2.0,0.0,0.0,-2.0,0.16666666666666666,0.5
rule,1.0,1.0,5.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
run,27.0,33.0,31.0,0.0,0.0,6.0,0.3626373626373626,0.2967032967032967
russia,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
safe,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
safeti,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
said,3.0,6.0,8.0,0.0,0.0,3.0,0.35294117647058826,0.17647058823529413
salari,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
sale,167.0,161.0,96.0,0.0,0.0,-6.0,0.37971698113207547,0.3938679245283019
sampl,3.0,0.0,3.0,1.5707847985413656e-05,0.0,-3.0,0.0,0.5
sanguin,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
sat,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
save,38.0,39.0,75.0,0.0,0.0,1.0,0.2565789473684211,0.25
saver,0.0,5.0,0.0,0.0,6.329547024670502e-05,5.0,1.0,0.0
saw,2.0,1.0,5.0,0.0,0.0,-1.0,0.125,0.25
say,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
scale,7.0,6.0,7.0,0.0,0.0,-1.0,0.3,0.35
scenario,5.0,4.0,2.0,0.0,0.0,-1.0,0.36363636363636365,0.45454545454545453
schedul,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
scheme,9.0,19.0,33.0,0.0,0.0,10.0,0.3114754098360656,0.14754098360655737
scope,1.0,4.0,7.0,0.0,0.0,3.0,0.3333333333333333,0.08333333333333333
score,3.0,1.0,12.0,0.0,0.0,-2.0,0.0625,0.1875
scrap,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
scrappag,0.0,7.0,0.0,0.0,8.861365834538704e-05,7.0,1.0,0.0
se,0.0,3.0,0.0,0.0,3.7977282148023016e-05,3.0,1.0,0.0
sea,1.0,1.0,5.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
search,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
season,24.0,26.0,15.0,0.0,0.0,2.0,0.4,0.36923076923076925
second,86.0,135.0,109.0,0.0,0.0,49.0,0.4090909090909091,0.2606060606060606
secondari,3.0,2.0,7.0,0.0,0.0,-1.0,0.16666666666666666,0.25
secondli,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
sector,225.0,222.0,166.0,0.0,0.0,-3.0,0.3621533442088091,0.367047308319739
secur,36.0,50.0,17.0,0.0,0.0,14.0,0.4854368932038835,0.34951456310679613
securitis,4.0,6.0,7.0,0.0,0.0,2.0,0.35294117647058826,0.23529411764705882
see,7.0,1.0,8.0,0.0,0.0,-6.0,0.0625,0.4375
seek,0.0,3.0,0.0,0.0,3.7977282148023016e-05,3.0,1.0,0.0
seeker,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
seem,83.0,67.0,36.0,0.0,0.0,-16.0,0.3602150537634409,0.44623655913978494
seemingli,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
seen,32.0,35.0,36.0,0.0,0.0,3.0,0.33980582524271846,0.3106796116504854
segment,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
select,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
self,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
sell,4.0,3.0,18.0,0.0,0.0,-1.0,0.12,0.16
seller,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
semi,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
sen,3.0,0.0,3.0,1.5707847985413656e-05,0.0,-3.0,0.0,0.5
send,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
sensibl,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
sensit,4.0,3.0,2.0,0.0,0.0,-1.0,0.3333333333333333,0.4444444444444444
sentiment,5.0,6.0,8.0,0.0,0.0,1.0,0.3157894736842105,0.2631578947368421
separ,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
septemb,47.0,43.0,30.0,0.0,0.0,-4.0,0.35833333333333334,0.39166666666666666
seri,26.0,10.0,15.0,0.0,0.0,-16.0,0.19607843137254902,0.5098039215686274
